사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도,poster_url,tmdb_id,tmdb_type,genre_names,genre_ids,overview,original_title,vote_average,runtime
K01450-A-003,GB-P-0015,경상북도 경주시,팔도강산,1967,K01450,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01450,경상북도,경주시,경상북도 경주시,,35.8260807,129.2360932,https://image.tmdb.org/t/p/w185/h9bqPBK2YgUPypJnnBIYWvphnTv.jpg,297149,movie,드라마,18,"1남6녀를 둔 김희갑-황정순 부부가 팔도강산 곳곳에 뿔뿔히 흩어져 사는 6남매를 만나기 위해 전국 유람여행을 떠난다. 청주, 부안(광주), 부산, 울산, 속초에 사는 여섯 딸과 사위를 만나고, 강원도에서 군인으로 근무하는 아들을 마지막으로 만나는 중에 막내딸이 자전거 선수인 사윗감과 함께 나타난다. 노부부는 여행중에 사위들이 복무 중인 조국 근대화의 현장을 보고, 조국 근대화에 직ㆍ간접적으로 참여하고 있는 자식들에게서 흐뭇함을 느낀다.",팔도강산,5.0,110
K01450-A-004,GW-P-0062,강원도 속초시,팔도강산,1967,K01450,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01450,강원도,속초시,강원도 속초시,,38.2070148,128.5918488,https://image.tmdb.org/t/p/w185/h9bqPBK2YgUPypJnnBIYWvphnTv.jpg,297149,movie,드라마,18,"1남6녀를 둔 김희갑-황정순 부부가 팔도강산 곳곳에 뿔뿔히 흩어져 사는 6남매를 만나기 위해 전국 유람여행을 떠난다. 청주, 부안(광주), 부산, 울산, 속초에 사는 여섯 딸과 사위를 만나고, 강원도에서 군인으로 근무하는 아들을 마지막으로 만나는 중에 막내딸이 자전거 선수인 사윗감과 함께 나타난다. 노부부는 여행중에 사위들이 복무 중인 조국 근대화의 현장을 보고, 조국 근대화에 직ㆍ간접적으로 참여하고 있는 자식들에게서 흐뭇함을 느낀다.",팔도강산,5.0,110
K01450-A-005,JN-P-0306,전라남도 목포시,팔도강산,1967,K01450,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01450,전라남도,목포시,전라남도 목포시,,34.8118351,126.3921664,https://image.tmdb.org/t/p/w185/h9bqPBK2YgUPypJnnBIYWvphnTv.jpg,297149,movie,드라마,18,"1남6녀를 둔 김희갑-황정순 부부가 팔도강산 곳곳에 뿔뿔히 흩어져 사는 6남매를 만나기 위해 전국 유람여행을 떠난다. 청주, 부안(광주), 부산, 울산, 속초에 사는 여섯 딸과 사위를 만나고, 강원도에서 군인으로 근무하는 아들을 마지막으로 만나는 중에 막내딸이 자전거 선수인 사윗감과 함께 나타난다. 노부부는 여행중에 사위들이 복무 중인 조국 근대화의 현장을 보고, 조국 근대화에 직ㆍ간접적으로 참여하고 있는 자식들에게서 흐뭇함을 느낀다.",팔도강산,5.0,110
K01450-A-006,DJ-P-0054,대전광역시 유성구,팔도강산,1967,K01450,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01450,대전광역시,유성구,대전광역시 유성구,,36.3843942,127.3352474,https://image.tmdb.org/t/p/w185/h9bqPBK2YgUPypJnnBIYWvphnTv.jpg,297149,movie,드라마,18,"1남6녀를 둔 김희갑-황정순 부부가 팔도강산 곳곳에 뿔뿔히 흩어져 사는 6남매를 만나기 위해 전국 유람여행을 떠난다. 청주, 부안(광주), 부산, 울산, 속초에 사는 여섯 딸과 사위를 만나고, 강원도에서 군인으로 근무하는 아들을 마지막으로 만나는 중에 막내딸이 자전거 선수인 사윗감과 함께 나타난다. 노부부는 여행중에 사위들이 복무 중인 조국 근대화의 현장을 보고, 조국 근대화에 직ㆍ간접적으로 참여하고 있는 자식들에게서 흐뭇함을 느낀다.",팔도강산,5.0,110
K01493-A-001,GW-P-0283,설악산,원점,1967,K01493,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01493,강원도,양양군,강원도 양양군 서면 오색리 설악산,,38.118981,128.464625,https://image.tmdb.org/t/p/w185/lYF19FvAQsFOgvE2bx33imJARCW.jpg,267485,movie,"액션,드라마","28,18",밤의 여인 선은 깡패 두목 이가에게 매수되어 그의 부하인 석구를 살해할 목적으로 그를 유혹하여 설악산으로 간다. 두목인 그는 항상 석구라는 부하에게 두목 자리를 위협 받아 오던 터였다. 하지만 선은 그를 동행하고 설악산을 가는 동안에 그에게 매혹되어 두목과의 약속을 어기게 된다. 선은 마침내 석구에게 두목의 암살지령을 고백한다. 이에 그들을 미행해온 두목의 부하 일당과 석구사이에 사생결단의 혈투가 벌어진다. 그리하여 그들 일당이 자멸하고 그녀는 다시금 밤거리로 나선다.,원점,7.0,98
K01498-A-001,GW-P-0283,설악산,꿈,1967,K01498,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01498,강원도,양양군,강원도 양양군 서면 오색리 설악산,,38.118981,128.464625,https://image.tmdb.org/t/p/w185/fvJMnBJPPaEMsVcVX6W1xeCpPPV.jpg,588660,movie,"드라마,로맨스","18,10749","용선화상을 마중 나온 낙산사의 중 조신은 산중에서 태수의 딸 월례를 마주친다. 월례가 절벽 바위틈에 핀 꽃을 꺾어 달라는 부탁을 하자 조신은 위험을 무릅쓰고 있는 힘껏 바위산을 기어올라 꽃을 꺾어온다. 그리고 둘 사이에 사랑이 싹트기 시작한다. 태수가 제주가 되는 큰 제사가 낙산사에서 열리자 조신과 월례는 다시 마주친다. 사랑의 번뇌에 빠진 조신은 월례가 모례와 정혼했다는 사실을 알고 더욱 더 고통스러워하며, 급기야 용선화상에게 법력을 행해서 월례와 혼인하게 해달라고 부탁하기까지 이른다. 용선화상이 시키는 대로 관세음보살 앞에서 염불을 하던 조신은 홀연히 들려오는 종소리를 따라 산 속으로 들어간다. 그리고 개울가에서 목욕중인 월례를 만난다. 이들은 서로 사랑을 고백하고 함께 야반도주한다. 추격하는 군사들을 힘겹게 피해서 이들은 아주 먼 심산유곡으로 들어간다. 그곳에서 그들은 세 남매를 낳고 농사를 지으며 살아간다. 그러나 그들의 삶은 매우 가난한 고통의 삶이다. 그러던 어느 날 절에 함께 있던 중 평목이 월례에게 돌아가자고 청하기 위해 그곳을 찾는다. 평목이 돌아가면, 모례가 찾아올 것을 두려워하는 그들. 때마침 음탕한 평목이 큰딸 별아기를 겁탈하려 하다 죽이게 되자, 조신은 평목을 죽인다. 그때 고을 원님이 서라벌에서 온 손님을 접대하기 위해 함께 사냥을 나와서 그들의 집에 묵게 되고, 조신은 급히 시체를 숨기고 전전긍긍해 한다.",꿈,7.2,91
K01531-A-001,CN-P-0242,충청남도 서천군,종자돈,1967,K01531,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01531,충청남도,서천군,충청남도 서천군,,36.1060037,126.7171169,,,,,,,,,
K01577-A-001,GW-P-0283,설악산,잃어버린 사람들,1967,K01577,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01577,강원도,양양군,강원도 양양군 서면 오색리 설악산,,38.118981,128.464625,https://image.tmdb.org/t/p/w185/x2Os7nELDY5trrQ0YhNYgK5tFC.jpg,1293379,movie,"로맨스,드라마","10749,18","한 마을에서 자란 석이와 순이는 서로 사랑하는 사이이다. 그러나 순이가 가난한 소작인의 딸이기 때문에 석이의 부모는 순이를 못마땅하게 여긴다. 마을에는 글방의 훈장이었던 박만영(최남현)이 오랜 병으로 앓고 있었다. 그의 아들 인달과 함께 박만영 밑에서 글공부를 했던 석은 아버지를 따라 병문안을 다녀온다. 그런데, 한의사는 젊은 처녀의 따뜻한 몸기운으로 식어가는 아랫도리를 덥혀주어야 한다는 처방을 내린다. 동네에서는 박만영을 재생시킬 의논을 벌이고, 평소 순이와 아들 석이가 좋아하는 사이임을 걱정해오던 석이 아버지의 강력한 주장으로 순이를 박만영 영감의 소실로 들여보내기로 결정한다. 석이 부모는 석을 외가에 심부름을 보낸다. 이튿날 순이는 신랑도 호행도 없이 쓸쓸하게 가마를 타고 박만영 영감에게로 팔려간다. 외가에서 돌아온 석이는 몸부림을 치며 모든 사람들을 원망한다. 순이를 잊지 못하는 석은 어머니에게 서울로 공부하러 가겠다고 여비를 얻어내어 몰래 순이를 불러낸다. 영문 모르고 나온 순이를 데리고 석은 곧장 도망쳐 어느 어촌에 정착해 어물장사를 하며 산다. 한편, 박만영은 죽고, 아버지에 대한 복수를 맹세하며 석을 찾아 나선 박만영의 아들 인달에게 잡힌 석은 매를 맞고 빈 배에 눕혀진 채 바다로 떠내려가 버린다. 석을 기다리던 순이는 해변가로 내려온다. 아기는 죽었고 석이 임자 없는 배에 실려 바다로 밀려갔다는 것을 안 순이는 낭떠러지에서 바다로 몸을 던져 사랑하는 석의 뒤를 따른다.",잃어버린 사람들,9.0,100
K01693-A-001,SU-P-1067,문화역서울284(구 서울역),화산댁,1968,K01693,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01693,서울특별시,중구,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,37.5559579,126.9715808,,,,,,,,,
K01703-A-001,BS-P-0508,부산진역(구 부산역),별아 내 가슴에,1968,K01703,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01703,부산광역시,동구,부산광역시 동구 초량동 1171-17,부산광역시 동구 충장대로 255,35.125535,129.0487681,,,,,,,,,
K01708-A-001,SU-P-1067,문화역서울284(구 서울역),순정,1968,K01708,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01708,서울특별시,중구,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,37.5559579,126.9715808,,,,,,,,,
K01713-A-001,GW-P-0073,강원도 철원군,무숙자,1968,K01713,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01713,강원도,철원군,강원도 철원군,,38.2153196,127.2695627,https://image.tmdb.org/t/p/w185/kvsc0ndTH0fx8ES6N9QMQRzvLLG.jpg,581188,movie,"드라마,액션,서부","18,28,37","장걸은 한때 유명한 마적, 다른 말로 유격대였으나 농민을 위해 싸우다 추방당한 후 지금은 만주일대를 방랑하는 무숙자 신세다. 먹을 것을 얻기 위해 찾은 한 외딴 집에서 여자로부터 총알 세례를 받지만, 그녀의 어린 아들 명이는 그에게 먹을 것을 준다. 그곳을 떠난 직후 그는 몇 명의 유격대원에게 사로잡힌다. 그의 완력을 눈치 챈 유격대장은 세금을 내지 않는 삼만을 제거해 줄 것을 요청한다. 돈을 내어 산 유격대장 자리였기 때문에 무리한 세금을 걷으려 했던 것이다. 농민을 위해 싸우고 있는 삼만은 다름 아닌 총알세례를 받았던 집의 남자다. 정의로운 성격의 장걸은 삼만을 도와 유격대와 싸우지만, 싸움 끝에 삼만은 죽고 그의 유언대로 아내와 자식을 고향에 데려다 주기로 한다.",무숙자,7.0,97
K01713-A-002,GG-P-0112,경기도 과천시,무숙자,1968,K01713,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01713,경기도,과천시,경기도 과천시,,37.4331433,127.0027564,https://image.tmdb.org/t/p/w185/kvsc0ndTH0fx8ES6N9QMQRzvLLG.jpg,581188,movie,"드라마,액션,서부","18,28,37","장걸은 한때 유명한 마적, 다른 말로 유격대였으나 농민을 위해 싸우다 추방당한 후 지금은 만주일대를 방랑하는 무숙자 신세다. 먹을 것을 얻기 위해 찾은 한 외딴 집에서 여자로부터 총알 세례를 받지만, 그녀의 어린 아들 명이는 그에게 먹을 것을 준다. 그곳을 떠난 직후 그는 몇 명의 유격대원에게 사로잡힌다. 그의 완력을 눈치 챈 유격대장은 세금을 내지 않는 삼만을 제거해 줄 것을 요청한다. 돈을 내어 산 유격대장 자리였기 때문에 무리한 세금을 걷으려 했던 것이다. 농민을 위해 싸우고 있는 삼만은 다름 아닌 총알세례를 받았던 집의 남자다. 정의로운 성격의 장걸은 삼만을 도와 유격대와 싸우지만, 싸움 끝에 삼만은 죽고 그의 유언대로 아내와 자식을 고향에 데려다 주기로 한다.",무숙자,7.0,97
K01792-A-001,SU-P-2813,종묘,내시,1968,K01792,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01792,서울특별시,종로구,서울특별시 종로구 훈정동 1-2,서울특별시 종로구 종로 157,37.5746593,126.994101,https://image.tmdb.org/t/p/w185/iD3eatYeYT0JXsZspFtElYU47aE.jpg,434058,movie,"드라마,역사","18,36","지체 높은 김참판의 딸 자옥과 하급관리의 자제 정호는 한 동네에서 자라며 서로 사랑하는 사이다. 그러나 권세를 키우고자 하는 야욕이 강한 김참판이 두 사람의 관계를 알고는 정호를 성불구자로 만들어 버리고, 자옥은 왕의 후궁이 되게 하여 가문의 세력을 키워나가고자 상궁으로 입궐시킨다. 사랑하는 자옥을 잊지 못한 정호는 그녀를 만나기 위해 내시가 되고, 사람들의 눈을 피해 궁 안에서 몰래 만나던 두 사람은 발각되어 정호는 궁 안의 많은 비화가 숨겨져 있는 음침한 별궁에 갇히게 된다. 한편, 명종은 후사를 위해 후궁간택을 하는 과정에서 대비의 지나친 간섭과 여러 세도가들의 정치적 야심이 배후에 있다는 것을 알고 대비의 뜻을 거슬러 갈등을 일으키는 중이었고, 김참판의 딸도 이러한 상감의 반발로 인해 몇 개월 전 간택되지 않은 일이 있었다. 많은 궁녀들이 자신에게 진심어린 마음은 주지 않고 그저 출세의 발판으로 삼기 위해 왕과의 잠자리를 원한다고 생각하던 명종은, 자옥 또한 마음은 정호에게 있다는 것을 알고는 자옥과 함께 잠자리를 하는 날, 정호를 옆방에 입실케 해서 그들의 정사소리를 듣게 한다. 상감과의 잠자리에서 불경한 죄로 자옥은 별궁에 가두어지고, 정호가 성불구임을 알고도 두 사람이 진실한 사랑을 지켜가는 모습에 자신의 트라우마를 떠올리며 감동한 내시감은 그들을 풀어준다. 산속으로 달아나던 두 사람은 뒤쫓아 온 상감의 부하들에게 잡혀 정호는 죽음을 당하고, 자옥은 다시 입궐하게 된다. 상감의 아이를 임신한 자옥 덕분에 김참판은 벼슬이 올라가고, 상감은 자옥에게 이제는 몸과 함께 마음도 바치라고 하며 자옥을 총애한다. 자옥은 잠자리에서 온갖 교태를 부리며 황홀한 듯 몸이 달아오르는 듯한 시늉을 하더니, 결정적인 순간에 입속에 넣어두었던 송곳으로 상감의 목을 찌르고는 자신도 스스로 목숨을 끊는다. 중전은 자옥의 시체는 쥐도 새도 모르게 한밤중에 궁밖에 버리도록 하고, 왕은 환후로 돌아가신 것으로 하며, 이 일을 입 밖에 내는 자는 3족을 멸할 것임을 엄명한다",내시,7.3,93
K01830-A-001,SU-P-1067,문화역서울284(구 서울역),식모 삼형제,1969,K01830,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01830,서울특별시,중구,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,37.5559579,126.9715808,,,,,,,,,
K01969-A-001,BS-P-0936,해운대해수욕장,늦어도 그 날까지,1969,K01969,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/01969,부산광역시,해운대구,부산광역시 해운대구 중동 1015,,35.1579401,129.1726388,https://image.tmdb.org/t/p/w185/9dx0fCr9EOVNVCuQ6ntaCOsPASr.jpg,643499,movie,,,,늦어도 그 날까지,0.0,95
K02055-A-001,SU-P-1067,문화역서울284(구 서울역),미쓰 촌닭,1970,K02055,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/02055,서울특별시,중구,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,37.5559579,126.9715808,https://image.tmdb.org/t/p/w185/5imBu5aXoT2ZlU5olKMJJ5ZBFrp.jpg,640849,movie,,,,미쓰 촌닭,0.0,96
K02092-A-001,SU-P-1067,문화역서울284(구 서울역),처와 처,1970,K02092,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/02092,서울특별시,중구,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,37.5559579,126.9715808,,,,,,,,,
K02097-A-001,SU-P-1067,문화역서울284(구 서울역),범띠가시네,1970,K02097,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/02097,서울특별시,중구,서울특별시 중구 봉래동2가 122-28,서울특별시 중구 통일로 1,37.5559579,126.9715808,,,,,,,,,
