제목,장소명,장소타입,주소,위도,경도,source_url,데이터출처,위치정보출처
최강 배달꾼,매향리평화역사관,playground,경기도 화성시 우정읍 기아자동차로 199,37.047902,126.76345,,KCISA,KCISA
최강 배달꾼,매향리선착장,playground,경기도 화성시 우정읍 매향리 945,37.037638,126.74895,,KCISA,KCISA
최강 배달꾼,KT&G서울사옥,playground,서울특별시 강남구 영동대로 416,37.506558,127.06523,,KCISA,KCISA
최강 배달꾼,천호 문구 완구 거리 앞,playground,서울특별시 강동구 천호동 456-16,37.539505,127.12268,,KCISA,KCISA
최강 배달꾼,광진교,playground,서울특별시 강동구 천호동 광진교,37.544739,127.11322,,KCISA,KCISA
최강 배달꾼,건국대학교,playground,서울특별시 광진구 능동로 120,37.5425241,127.073699,,KCISA,KCISA
최강 배달꾼,잠실대교,playground,서울특별시 광진구 자양동 574-1,37.526749,127.0828,,KCISA,KCISA
최강 배달꾼,세빛섬,playground,서울특별시 서초구 올림픽대로 683,37.512019,126.9953,,KCISA,KCISA
최강 배달꾼,천호대교,playground,서울특별시 송파구 풍납동 천호대교,37.542878,127.11222,,KCISA,KCISA
최강 배달꾼,잠실한강3호점(GS25 한강잠실3호점),playground,서울특별시 송파구 한가람로 65,37.519762,127.09342,,KCISA,KCISA
최강 배달꾼,노들섬,playground,서울특별시 용산구 양녕로 445,37.5181029,126.957064,,KCISA,KCISA
최강 배달꾼,소월로38길,playground,서울특별시 용산구 이태원동 262-83,37.543342,126.98943,,KCISA,KCISA
최강 배달꾼,익산 교도소 세트장,playground,전라북도 익산시 성당면 함낭로 207,36.069334,126.93158,,KCISA,KCISA
최고다 이순신,기계산업진흥회 (구 기계회관 본관),playground,서울특별시 영등포구 은행로 37,37.529414,126.9226,,KCISA,KCISA
최고의 결혼,명동쇼핑거리,playground,서울특별시 중구 명동길 명동쇼핑거리,37.564111,126.98609,,KCISA,KCISA
최고의 사랑,킨텍스제1전시장,playground,경기 고양시 일산서구 킨텍스로 217-60,37.669337,126.746033,,KCISA,KCISA
최고의 사랑,MBC일산드림센터,playground,경기도 고양시 일산동구 호수로 596,37.6547819,126.770815,,KCISA,KCISA
최고의 사랑,일산호수공원,playground,경기도 고양시 일산동구 호수로 731,37.658769,126.76252,,KCISA,KCISA
최고의 사랑,경희대학교 서울캠퍼스,playground,서울특별시 동대문구 경희대로 26,37.595363,127.05276,,KCISA,KCISA
최고의 사랑,서울약령시장,playground,서울특별시 동대문구 약령중앙로 10,37.578341,127.0368,,KCISA,KCISA
최고의 사랑,응봉산 팔각정,playground,서울특별시 성동구 독서당로60길 13-1,37.547805,127.029886,,KCISA,KCISA
최고의 사랑,롯데월드,playground,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,,KCISA,KCISA
최고의 사랑,석촌호수,playground,서울특별시 송파구 잠실동 47,37.509919,127.10298,,KCISA,KCISA
최고의 사랑,서강대교,playground,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,,KCISA,KCISA
최고의 사랑,춘원당 한방박물관,playground,서울특별시 종로구 돈화문로9길 27,37.571731,126.99033,,KCISA,KCISA
최고의 사랑,세종문화회관,playground,서울특별시 종로구 세종대로 175,37.572139,126.97634,,KCISA,KCISA
최고의 사랑,청운공원,playground,서울특별시 종로구 창의문로 119 청운 공원,37.5919695,126.966814,,KCISA,KCISA
최고의 사랑,디스페이스,playground,서울특별시 종로구 평창30길 27,37.61235,126.97481,,KCISA,KCISA
최고의 사랑,김종영미술관,playground,서울특별시 종로구 평창32길 30,37.612925,126.97757,,KCISA,KCISA
최고의 사랑,서울의료원,playground,서울특별시 중랑구 신내로 156,37.612739,127.09819,,KCISA,KCISA
최고의 엔딩,김포국제공항,playground,서울특별시 강서구 하늘길 112,37.558655,126.79228,,KCISA,KCISA
최고의 엔딩,경의선숲길공원,playground,서울특별시 마포구 연남동 연남로 80,37.5661595,126.919015,,KCISA,KCISA
최고의 이혼,여의서로,playground,서울특별시 영등포구 여의도동,37.533522,126.91482,,KCISA,KCISA
최고의 이혼,동작대교,playground,서울특별시 용산구 이촌동 동작대교,37.51041,126.981893,,KCISA,KCISA
최고의 한방,DMC문화공원,playground,서울특별시 마포구 월드컵북로 366,37.577736,126.89216,,KCISA,KCISA
최고의 한방,서강대교,playground,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,,KCISA,KCISA
최고의 한방,원효대교,playground,서울특별시 영등포구 여의도동 원효대교,37.527046,126.94571,,KCISA,KCISA
최고의 한방,한강 공원 여의도 지구,playground,서울특별시 영등포구 여의동로 290,37.5290674,126.936218,,KCISA,KCISA
최고의 한방,한강철교,playground,서울특별시 용산구 이촌동 한강철교,37.51938,126.9512,,KCISA,KCISA
최애의 사원,스카이아트홀,playground,서울 강서구 화곡로63길 65,37.55797393,126.8491892,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,DMC문화공원,playground,서울 마포구 상암동 1611,37.57804851,126.8923623,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,평화의공원,playground,서울 마포구 상암동 1535,37.56247083,126.8949472,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,CGV 신촌아트레온,playground,서울 서대문구 신촌로 129,37.55651713,126.9402493,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,인왕산,playground,서울 종로구 옥인동 산 3-39,37.58489976,126.9578444,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,열린송현녹지광장,playground,서울 종로구 송현동 48-9,37.57656808,126.9817151,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,흥인지문공원,playground,서울 종로구 종로 285,37.57193442,127.0092143,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,한강,playground,서울 영등포구 여의도동,37.52508922,126.9475451,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,월드파크,playground,서울 송파구 올림픽로 300,37.51296298,127.1047165,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,백현어린이공원,playground,경기 성남시 분당구 정자동 72,37.37121469,127.1123293,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,만석공원,playground,경기 수원시 장안구 송죽동 434,37.30045508,127.0014437,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,먼내어린이공원,playground,경기 수원시 영통구 원천동 463-1,37.26953804,127.0578242,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
최애의 사원,쌍산재,playground,전남광주통합특별시 구례군 마산면 장수길 3-2,35.21575369,127.4980434,https://ys-dl.tistory.com/entry/%EC%B5%9C%EC%95%A0%EC%9D%98-%EC%82%AC%EC%9B%90-%EC%B4%AC%EC%98%81%EC%A7%80-18%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
추노,비둘기낭폭포,playground,경기도 포천시 영북면 대회산리 415-2,38.079827,127.217505,,KCISA,KCISA
추노,사성암,playground,전라남도 구례군 문척면 사성암길 303,35.180003,127.4806,,KCISA,KCISA
추노,광한루원,playground,전라북도 남원시 요천로 1447,35.403918,127.379758,,KCISA,KCISA
추리의 여왕,라페스타,playground,경기도 고양시 일산동구 중앙로 1305-56,37.661839,126.76796,,KCISA,KCISA
추리의 여왕,오이도빨강등대,playground,경기도 시흥시 오이도로 175,37.345438,126.68744,,KCISA,KCISA
추리의 여왕,오이도 황새 바위길,playground,경기도 시흥시 정왕동 황새바위길,37.327881,126.75708,,KCISA,KCISA
추리의 여왕,루나휘트니스,playground,경기도 용인시 기흥구 동백5로 22,37.275931,127.15132,,KCISA,KCISA
추리의 여왕,대전근현대사전시관,playground,대전광역시 중구 중앙로 101,36.3266855,127.420912,,KCISA,KCISA
추리의 여왕,로프트가든344,playground,서울특별시 양천구 오목로 344 청학빌딩 8층,37.523837,126.87529,,KCISA,KCISA
추리의 여왕,율곡로3길,playground,서울특별시 종로구 율곡로3길,37.577811,126.98239,,KCISA,KCISA
추리의 여왕,선재도,playground,인천광역시 옹진군 영흥면 선재리,37.229269,126.53284,,KCISA,KCISA
추리의 여왕,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,,KCISA,KCISA
추리의 여왕,노량진로,playground,서울특별시 동작구 노량진로,37.513432,126.94016,,KCISA,KCISA
추리의 여왕,도림로,playground,서울특별시 영등포구 도림로 436-11,37.514911,126.89485,,KCISA,KCISA
추리의 여왕,마로니에 공원,playground,서울특별시 종로구 대학로 104,37.580499,127.00244,,KCISA,KCISA
추리의 여왕,인천서구문화회관,playground,인천광역시 서구 서달로 190,37.515402,126.67993,,KCISA,KCISA
춘화연애담,남양주종합촬영소,playground,경기 남양주시 조안면 북한강로855번길 138,37.60400192,127.3225153,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,바람의화원 세트장,playground,충북 괴산군 청천면 송문로덕평1길 44-18,36.72666312,127.8057002,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,우암사적공원,playground,대전 동구 충정로 53,36.34786121,127.4582386,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,파평윤씨종학당,playground,충남 논산시 노성면 종학길 39-6,36.29125345,127.0970489,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,궁남지,playground,충남 부여군 부여읍 궁남로 52,36.26963029,126.9123128,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,문헌서원,playground,충남 서천군 기산면 서원로172번길 66,36.09169946,126.7855556,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,봉서사,playground,충남 서천군 한산면 건지산길 122,36.08791974,126.7932438,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,부안영상테마파크,playground,전북특별자치도 부안군 변산면 격포로 309-64,35.62180698,126.485383,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,김명관고택,playground,전북특별자치도 정읍시 산외면 공동길 66,35.61621414,127.0198447,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,우화정,playground,전북특별자치도 정읍시 내장동 산 231,35.48643739,126.9102537,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,고창읍성,playground,전북특별자치도 고창군 고창읍 읍내리 산 9,35.42973105,126.7048689,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,광한루원,playground,전북특별자치도 남원시 요천로 1447,35.40391878,127.3797814,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,식영정,playground,전남광주통합특별시 담양군 가사문학면 지곡리 산 75-1,35.18849092,127.0017952,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,세량제,playground,전남광주통합특별시 화순군 화순읍 세량리 98,35.07864419,126.9199765,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,보성열화정,playground,전남광주통합특별시 보성군 득량면 오봉리 230,34.76377016,127.1878846,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,문경새재오픈세트장,playground,경북 문경시 문경읍 새재로 1037,36.77139968,128.074072,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,문경생태미로공원,playground,경북 문경시 문경읍 상초리 220,36.7644583,128.0748174,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,안동군자마을,playground,경북 안동시 와룡면 군자리길 29,36.67374521,128.8022828,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,안동탁청정,playground,경북 안동시 와룡면 군자리길 21,36.67332484,128.8030896,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,안동호 해상촬영세트장,playground,경북 안동시 석동동 1496,36.57615821,128.783085,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,만휴정,playground,경북 안동시 길안면 묵계하리길 42,36.41044601,128.9098517,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,소수서원,playground,경북 영주시 순흥면 소백로 2740,36.92562067,128.5802029,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,독락당,playground,경북 경주시 안강읍 옥산서원길 300-3,36.01659882,129.1599124,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
춘화연애담,옥산서원,playground,경북 경주시 안강읍 옥산서원길 216-27,36.01169114,129.1632474,https://ys-dl.tistory.com/entry/%EC%B6%98%ED%99%94%EC%97%B0%EC%95%A0%EB%8B%B4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
출사표,리본약국,playground,경기도 군포시 산본로323번길 15 110-111호,37.358617,126.93225,,KCISA,KCISA
출사표,우저서원,playground,경기도 김포시 중봉로25번길 87,37.626854,126.69417,,KCISA,KCISA
출사표,서울시티클럽,playground,서울특별시 영등포구 여의공원로 101 C.C.M.M빌딩,37.529282,126.92486,,KCISA,KCISA
출사표,중소기업중앙회,playground,서울특별시 영등포구 은행로 30,37.52816,126.9227,,KCISA,KCISA
출사표,경희궁3길,playground,서울특별시 종로구 사직동 경희궁 3길,37.57329,126.96731,,KCISA,KCISA
출사표,인천종합문화예술회관,playground,인천광역시 남동구 예술로 149,37.447802,126.70008,,KCISA,KCISA
출사표,인천광역시청,playground,인천광역시 남동구 정각로 29,37.455953,126.70552,,KCISA,KCISA
출사표,동구 어린이 교통공원,playground,인천광역시 동구 방축로177번길 31,37.478016,126.66968,,KCISA,KCISA
출사표,우리사진관,playground,인천광역시 동구 송현공원로 100,37.480605,126.64237,,KCISA,KCISA
출사표,인형문구완구,playground,인천광역시 미추홀구 경인로354번길 54,37.456049,126.67905,,KCISA,KCISA
출사표,수봉남로18번길,playground,인천광역시 미추홀구 수봉남로18번길 43-11,37.456913,126.65895,,KCISA,KCISA
출사표,수봉남로24번길,playground,인천광역시 미추홀구 수봉남로24번길,37.457147,126.66079,,KCISA,KCISA
출사표,미추홀구청삼거리육교,playground,인천광역시 미추홀구 숭의동 457-49,37.466631,126.64925,,KCISA,KCISA
출사표,우각로문화마을,playground,인천광역시 미추홀구 우각로122번길 19,37.468936,126.64468,,KCISA,KCISA
출사표,한신그랜드힐빌리지 앞 고가도로,playground,인천광역시 서구 서곶로 16,37.521026,126.683457,,KCISA,KCISA
출사표,서곶근린공원,playground,인천광역시 서구 심곡로 151,37.54648,126.68025,,KCISA,KCISA
출사표,제물량로,playground,인천광역시 중구 제물량로 196,37.470995,126.62273,,KCISA,KCISA
출사표,인천아트플랫폼,playground,인천광역시 중구 제물량로218번길 3,37.472906,126.62001,,KCISA,KCISA
출사표,도원보행자터널,playground,인천광역시 중구 참외전로 191,37.471426,126.63698,,KCISA,KCISA
